Universitas Muria Kudus,Agroteknologi,S1,06,3977/SK/BAN-PT/Akred/S/X/2019,2019,B,2024-10-22,Masih berlaku
Politeknik Negeri Jakarta,Teknik Elektro,S2 Terapan,PTN,2363/SK/BAN-PT/Akred/MT/VII/2019,2019,B,2024-07-10,104 hari lagi kadaluarsa
Sekolah Tinggi Bahasa Asing Saraswati,Sastra Inggris,S1,08,2353/SK/BAN-PT/Akred/S/VII/2019,2019,B,2024-07-10,104 hari lagi kadaluarsa
Universitas Bung Hatta,Teknik Elektro,S1,10,2360/SK/BAN-PT/Akred/S/VII/2019,2019,B,2024-07-10,104 hari lagi kadaluarsa
STIA-Lembaga Administrasi Negara Makassar,Administrasi Bisnis Sektor Publik,D-IV,PTKL,2362/SK/BAN-PT/Akred/Dipl-IV/VII/2019,2019,B,2024-07-10,104 hari lagi kadaluarsa
Sekolah Tinggi Filsafat Seminari Pineleng,Ilmu Filsafat,S1,16,2352/SK/BAN-PT/Akred/S/VII/2019,2019,B,2024-07-10,104 hari lagi kadaluarsa
Universitas Bina Sarana Informatika,Penyiaran,D-III,03,2356/SK/BAN-PT/Akred/Dipl-III/VII/2019,2019,B,2024-07-10,104 hari lagi kadaluarsa
Institut Agama Islam Darul Da'wah Wal Irsyad Polewali Mandar,Bimbingan Dan Konseling Pendidikan Islam (BKPI),S1,PTAS,2354/SK/BAN-PT/Akred/S/VII/2019,2019,B,2024-07-10,104 hari lagi kadaluarsa
Universitas Pendidikan Indonesia,Psikologi Pendidikan,S2,PTN,2355/SK/BAN-PT/Akred/M/VII/2019,2019,B,2024-07-10,104 hari lagi kadaluarsa
Universitas Merdeka Pasuruan,Manajemen,S1,07,2357/SK/BAN-PT/Akred/S/VII/2019,2019,B,2024-07-10,104 hari lagi kadaluarsa
Universitas 17 Agustus 1945 Cirebon,Manajemen,S1,04,2358/SK/BAN-PT/Akred/S/VII/2019,2019,B,2024-07-10,104 hari lagi kadaluarsa
Universitas Islam Negeri Sulthan Syarif Kasim,Sistem Informasi,S1,PTAN,2351/SK/BAN-PT/Akred/S/VII/2019,2019,B,2024-07-10,104 hari lagi kadaluarsa
Universitas Muhammadiyah Tasikmalaya,Bimbingan Dan Konseling,S1,04,2370/SK/BAN-PT/Akred/S/VII/2019,2019,B,2024-07-10,104 hari lagi kadaluarsa
Universitas Islam Negeri Sulthan Syarif Kasim,Psikologi,S1,PTAN,2368/SK/BAN-PT/Akred/S/VII/2019,2019,B,2024-07-10,104 hari lagi kadaluarsa
Universitas Internasional Semen Indonesia,Manajemen,S1,07,2359/SK/BAN-PT/Akred/S/VII/2019,2019,B,2024-07-10,104 hari lagi kadaluarsa
STAI Asy-Syafi`iyah Nabire,Pendidikan Agama Islam,S1,PTAS,2373/SK/BAN-PT/Akred/S/VII/2019,2019,B,2024-07-10,104 hari lagi kadaluarsa
Universitas Kuningan,Manajemen,S1,04,4037/SK/BAN-PT/Akred/S/X/2019,2019,A,2024-10-23,Masih berlaku
Universitas Khairun,Usaha Perjalanan Wisata,D-III,PTN,2248/SK/BAN-PT/Akred/Dipl-III/VII/2019,2019,B,2024-07-09,103 hari lagi kadaluarsa
Universitas Dharma Andalas,Teknik Sipil,S1,10,2292/SK/BAN-PT/Akred/S/VII/2019,2019,B,2024-07-09,103 hari lagi kadaluarsa
Institut Ilmu Al-Qur`an (IIQ) Jakarta Jakarta Selatan,Komunikasi Dan Penyiaran Islam,S1,PTAS,2293/SK/BAN-PT/Akred/S/VII/2019,2019,B,2024-07-09,103 hari lagi kadaluarsa
Universitas Muhammadiyah Makassar,Pendidikan Biologi,S1,09,2296/SK/BAN-PT/Akred/S/VII/2019,2019,B,2024-07-09,103 hari lagi kadaluarsa
Universitas Brawijaya,Manajemen Perhotelan,D-IV,PTN,2279/SK/BAN-PT/Akred/Dipl-IV/VII/2019,2019,B,2024-07-09,103 hari lagi kadaluarsa
Universitas Surabaya,Ekonomi Pembangunan,S1,07,2240/SK/BAN-PT/Akred/S/VII/2019,2019,A,2024-07-09,103 hari lagi kadaluarsa
Universitas Lancang Kuning,Pendidikan Guru Pendidikan Anak Usia Dini,S1,10,2252/SK/BAN-PT/Akred/S/VII/2019,2019,B,2024-07-09,103 hari lagi kadaluarsa
Institut Agama Islam Negeri Purwokerto,Tadris Bahasa Inggris,S1,PTAN,2300/SK/BAN-PT/Akred/S/VII/2019,2019,B,2024-07-09,103 hari lagi kadaluarsa
Universitas Bina Nusantara,Pendidikan Guru Sekolah Dasar,S1,03,2256/SK/BAN-PT/Akred/S/VII/2019,2019,B,2024-07-09,103 hari lagi kadaluarsa
Universitas Syiah Kuala,Teknik Mesin,S2,PTN,2261/SK/BAN-PT/Akred/M/VII/2019,2019,B,2024-07-09,103 hari lagi kadaluarsa
Universitas Gadjah Mada,Ekonomi Pertanian Dan Agribisnis,S1,PTN,2231/SK/BAN-PT/Akred/S/VII/2019,2019,A,2024-07-09,103 hari lagi kadaluarsa
Politeknik Negeri Banyuwangi,Agribisnis,D-IV,PTN,2294/SK/BAN-PT/Akred/Dipl-IV/VII/2019,2019,B,2024-07-09,103 hari lagi kadaluarsa
Universitas Islam Makassar,Administrasi Fiskal,S1,09,2285/SK/BAN-PT/Akred/S/VII/2019,2019,B,2024-07-09,103 hari lagi kadaluarsa
Universitas Gadjah Mada,Agronomi,S1,PTN,2236/SK/BAN-PT/Akred/S/VII/2019,2019,A,2024-07-09,103 hari lagi kadaluarsa
Universitas Lampung,Kehutanan,S1,PTN,2242/SK/BAN-PT/Akred/S/VII/2019,2019,A,2024-07-09,103 hari lagi kadaluarsa
Universitas Tama Jagakarsa,Teknik Sipil,S2,03,2299/SK/BAN-PT/Akred/M/VII/2019,2019,B,2024-07-09,103 hari lagi kadaluarsa
Universitas Islam Negeri Sunan Kalijaga,Aqidah Dan Filsafat Islam,S2,PTAN,969/SK/BAN-PT/Akred/M/II/2021,2021,A,2026-02-23,Masih berlaku
Universitas Muhammadiyah Maluku Utara,Pendidikan Bahasa Inggris,S1,12,1010/SK/BAN-PT/Akred/S/II/2021,2021,B,2026-02-23,Masih berlaku
Akademi Maritim Suaka Bahari,Teknika,D-III,04,1000/SK/BAN-PT/Akred/Dipl-III/II/2021,2021,Baik Sekali,2026-02-23,Masih berlaku
Universitas Karimun,Akuntansi,S1,10,1039/SK/BAN-PT/Akred/S/II/2021,2021,Baik,2026-02-23,Masih berlaku
Universitas Teknologi Sumbawa,Ekonomi Pembangunan,S1,08,1007/SK/BAN-PT/Akred/S/II/2021,2021,Baik,2026-02-23,Masih berlaku
STKIP Muhammadiyah Bone,Pendidikan Ekonomi,S1,09,1012/SK/BAN-PT/Akred/S/II/2021,2021,Baik Sekali,2026-02-23,Masih berlaku
Universitas Islam Madura,Akuntansi,S1,07,1004/SK/BAN-PT/Akred/S/II/2021,2021,B,2026-02-23,Masih berlaku
Universitas Nusa Nipa,Pendidikan Fisika,S1,15,1025/SK/BAN-PT/Akred/S/II/2021,2021,Baik,2026-02-23,Masih berlaku
Sekolah Tinggi Ilmu Komputer Ambon,Teknik Informatika,S1,12,1028/SK/BAN-PT/Akred/S/II/2021,2021,Baik,2026-02-23,Masih berlaku
Politeknik Pelayaran Sumatera Barat,Transportasi Laut,D-IV,PTKL,1037/SK/BAN-PT/Akred/ST/II/2021,2021,Baik,2026-02-23,Masih berlaku
Institut Agama Islam Uluwiyah Mojokerto,Ekonomi Syariah,S1,PTAS,1003/SK/BAN-PT/Akred/S/II/2021,2021,B,2026-02-23,Masih berlaku
Institut Ilmu Keislaman Zainul Hasan Genggong,Pendidikan Bahasa Arab,S1,PTAS,991/SK/BAN-PT/Akred/S/II/2021,2021,B,2026-02-23,Masih berlaku
Politeknik Negeri Malang,Teknik Telekomunikasi,D-III,PTN,980/SK/BAN-PT/Akred/Dipl-III/II/2021,2021,B,2026-02-23,Masih berlaku
Institut Agama Islam Darullughah Wadda'wah Bangil Pasuruan,Ekonomi Syariah,S1,PTAS,1017/SK/BAN-PT/Akred/S/II/2021,2021,B,2026-02-23,Masih berlaku
Universitas Galuh Ciamis,Teknik Mesin,S1,04,1038/SK/BAN-PT/Akred/S/II/2021,2021,Baik,2026-02-23,Masih berlaku
Universitas Tidar,Pendidikan Matematika,S1,PTN,1043/SK/BAN-PT/Akred/S/II/2021,2021,Baik,2026-02-23,Masih berlaku
Institut Teknologi Sumatera,Sains Atmosfir Dan Keplanetan,S1,PTN,1050/SK/BAN-PT/Akred/S/II/2021,2021,Baik,2026-02-23,Masih berlaku
Universitas Islam Riau,Pendidikan Matematika,S1,10,1024/SK/BAN-PT/Akred/S/II/2021,2021,Baik,2026-02-23,Masih berlaku
Politeknik Ahli Usaha Perikanan,Penyuluhan Perikanan,D-IV,PTKL,987/SK/BAN-PT/Akred/ST/II/2021,2021,Baik Sekali,2026-02-23,Masih berlaku
Universitas Warmadewa,Ilmu Hukum,S2,08,988/SK/BAN-PT/Akred/M/II/2021,2021,Baik Sekali,2026-02-23,Masih berlaku
Institut Seni Budaya Indonesia Bandung,Antropologi Budaya,S1,PTN,1034/SK/BAN-PT/Akred/S/II/2021,2021,Baik,2026-02-23,Masih berlaku
Institut Agama Islam Ibrahimy (IAII) Sukorejo Situbondo,Hukum Ekonomi Syariah (Muamalah),S2,PTAS,2260/SK/BAN-PT/Akred/M/VII/2019,2019,B,2024-07-09,103 hari lagi kadaluarsa
Universitas Kristen Indonesia Toraja,Pendidikan Bahasa Dan Sastra Indonesia,S1,09,2244/SK/BAN-PT/Akred/S/VII/2019,2019,B,2024-07-09,103 hari lagi kadaluarsa
Institut Agama Islam Negeri Tulungagung,Aqidah Dan Filsafat Islam,S2,PTAN,2340/SK/BAN-PT/Akred/M/VII/2019,2019,B,2024-07-09,103 hari lagi kadaluarsa
Universitas Islam 45,Akuntansi,S1,04,2257/SK/BAN-PT/Akred/S/VII/2019,2019,B,2024-07-09,103 hari lagi kadaluarsa
STAI Al-Aqidah Al-Hasyimiyah Jakarta Jakarta Timur,Hukum Keluarga (Ahwal Syakhshiyah),S1,PTAS,2298/SK/BAN-PT/Akred/S/VII/2019,2019,B,2024-07-09,103 hari lagi kadaluarsa
Universitas Djuanda,Pendidikan Bahasa Arab,S1,04,2303/SK/BAN-PT/Akred/S/VII/2019,2019,B,2024-07-09,103 hari lagi kadaluarsa
UNIVERSITAS UDAYANA DENPASAR,ILMU BIOMEDIK,S2,PTN,0293/LAM-PTKes/Akr/Mag/VI/2019,2019,B,2024-06-28,92 hari lagi kadaluarsa
UNIVERSITAS SANATA DHARMA YOGYAKARTA,APOTEKER,Profesi,05,0319/LAM-PTKes/Akr/Pro/VI/2019,2019,A,2024-06-28,92 hari lagi kadaluarsa
UNIVERSITAS MUHAMMADIYAH SEMARANG SEMARANG,GIZI,D-III,06,0337/LAM-PTKes/Akr/Dip/VI/2019,2019,A,2024-06-28,92 hari lagi kadaluarsa
UNIVERSITAS MUHAMMADIYAH MAGELANG MAGELANG,NERS,Profesi,06,0299/LAM-PTKes/Akr/Pro/VI/2019,2019,B,2024-06-28,92 hari lagi kadaluarsa
UNIVERSITAS MUHAMMADIYAH MAGELANG MAGELANG,KEPERAWATAN,S1,06,0298/LAM-PTKes/Akr/Sar/VI/2019,2019,B,2024-06-28,92 hari lagi kadaluarsa
UNIVERSITAS KADER BANGSA PALEMBANG,FARMASI,D-III,02,0328/LAM-PTKes/Akr/Dip/VI/2019,2019,B,2024-06-28,92 hari lagi kadaluarsa
UNIVERSITAS JENDERAL SOEDIRMAN PURWOKERTO,ILMU BIOMEDIS,S2,PTN,0292/LAM-PTKes/Akr/Mag/VI/2019,2019,B,2024-06-28,92 hari lagi kadaluarsa
UNIVERSITAS ISLAM MAKASSAR MAKASSAR,FARMASI,S1,09,0320/LAM-PTKes/Akr/Sar/VI/2019,2019,C,2024-06-28,92 hari lagi kadaluarsa
UNIVERSITAS BAITURRAHMAH PADANG,KESEHATAN MASYARAKAT,S1,10,0330/LAM-PTKes/Akr/Sar/VI/2019,2019,B,2024-06-28,92 hari lagi kadaluarsa
UNIVERSITAS AIRLANGGA,KESEHATAN MASYARAKAT,S1,PTN,0332/LAM-PTKes/Akr/Sar/VI/2019,2019,A,2024-06-28,92 hari lagi kadaluarsa
UNIVERSITAS AIRLANGGA,ILMU FORENSIK,S2,PTN,0294/LAM-PTKes/Akr/Mag/VI/2019,2019,A,2024-06-28,92 hari lagi kadaluarsa
SEKOLAH TINGGI KESEHATAN BINA CIPTA HUSADA PURWOKERTO PURWOKERTO,KESEHATAN MASYARAKAT,S1,06,0334/LAM-PTKes/Akr/Sar/VI/2019,2019,B,2024-06-28,92 hari lagi kadaluarsa
SEKOLAH TINGGI KESEHATAN BINA CIPTA HUSADA PURWOKERTO PURWOKERTO,KEBIDANAN,D-III,06,0314/LAM-PTKes/Akr/Dip/VI/2019,2019,C,2024-06-28,92 hari lagi kadaluarsa
SEKOLAH TINGGI ILMU KESEHATAN SISMADI JAKARTA,KEPERAWATAN,S1,03,0300/LAM-PTKes/Akr/Sar/VI/2019,2019,C,2024-06-28,92 hari lagi kadaluarsa
Universitas Padjadjaran,Akuntansi,S2,PTN,1065/SK/BAN-PT/Ak-PPJ/M/II/2021,2021,A,2025-12-30,Masih berlaku
SEKOLAH TINGGI ILMU KESEHATAN SANTO BORROMEUS,ILMU KEPERAWATAN,S1,04,0296/LAM-PTKes/Akr/Sar/VI/2019,2019,B,2024-06-28,92 hari lagi kadaluarsa
SEKOLAH TINGGI ILMU KESEHATAN RUMAH SAKIT ANWAR MEDIKA SIDOARJO,FARMASI,S1,07,0326/LAM-PTKes/Akr/Sar/VI/2019,2019,C,2024-06-28,92 hari lagi kadaluarsa
SEKOLAH TINGGI ILMU KESEHATAN IMMANUEL BANDUNG,ILMU KESEHATAN MASYARAKAT,S1,04,0331/LAM-PTKes/Akr/Sar/VI/2019,2019,B,2024-06-28,92 hari lagi kadaluarsa
SEKOLAH TINGGI ILMU KESEHATAN GUNA BANGSA YOGYAKARTA YOGYAKARTA,KEBIDANAN,S2 Terapan,05,0307/LAM-PTKes/Akr/Mag/VI/2019,2019,B,2024-06-28,92 hari lagi kadaluarsa
SEKOLAH TINGGI ILMU KESEHATAN ESTU UTOMO BOYOLALI,KEPERAWATAN,S1,06,0301/LAM-PTKes/Akr/Sar/VI/2019,2019,B,2024-06-28,92 hari lagi kadaluarsa
SEKOLAH TINGGI ILMU KESEHATAN DR. SOEBANDI JEMBER JEMBER,FARMASI,S1,07,0325/LAM-PTKes/Akr/Sar/VI/2019,2019,C,2024-06-28,92 hari lagi kadaluarsa
SEKOLAH TINGGI ILMU KESEHATAN BORNEO LESTARI BANJARBARU,FARMASI,S1,11,0322/LAM-PTKes/Akr/Sar/VI/2019,2019,B,2024-06-28,92 hari lagi kadaluarsa
SEKOLAH TINGGI ILMU KESEHATAN BHAKTI PERTIWI INDONESIA JAKARTA ,KESEHATAN MASYARAKAT,S1,03,0333/LAM-PTKes/Akr/Sar/VI/2019,2019,B,2024-06-28,92 hari lagi kadaluarsa
POLITEKNIK KESEHATAN YRSU DR RUSDI MEDAN,FISIOTERAPI,D-IV,01,0338/LAM-PTKes/Akr/Dip/VI/2019,2019,C,2024-06-28,92 hari lagi kadaluarsa
POLITEKNIK KESEHATAN KEMENTERIAN KESEHATAN PALU PALU (KAMPUS POSO),KEBIDANAN,D-III,PTKL,0315/LAM-PTKes/Akr/Dip/VI/2019,2019,B,2024-06-28,92 hari lagi kadaluarsa
POLITEKNIK KESEHATAN KEMENTERIAN KESEHATAN PALANGKARAYA PALANGKARAYA,KEPERAWATAN,D-IV,PTKL,0303/LAM-PTKes/Akr/Dip/VI/2019,2019,B,2024-06-28,92 hari lagi kadaluarsa
INSTITUT TEKNOLOGI SUMATERA LAMPUNG SELATAN,FARMASI,S1,PTN,0323/LAM-PTKes/Akr/Sar/VI/2019,2019,C,2024-06-28,92 hari lagi kadaluarsa
AKADEMI TEKNIK RADIODIAGNOSTIK DAN RADIOTERAPI YAYASAN AMAL BHAKTI MEDAN MEDAN,TEKNIK RADIODIAGNOSTIK DAN RADIOTERAPI,D-III,01,0342/LAM-PTKes/Akr/Dip/VI/2019,2019,C,2024-06-28,92 hari lagi kadaluarsa
AKADEMI KEBIDANAN SEHATI MEDAN,KEBIDANAN,D-III,01,0316/LAM-PTKes/Akr/Dip/VI/2019,2019,B,2024-06-28,92 hari lagi kadaluarsa
AKADEMI KEPERAWATAN BETHESDA TOMOHON TOMOHON,KEPERAWATAN,D-III,16,0305/LAM-PTKes/Akr/Dip/VI/2019,2019,B,2024-06-28,92 hari lagi kadaluarsa
AKADEMI KEPERAWATAN HELVETIA MEDAN,KEPERAWATAN,D-III,01,0304/LAM-PTKes/Akr/Dip/VI/2019,2019,B,2024-06-28,92 hari lagi kadaluarsa
AKADEMI KESEHATAN LINGKUNGAN MANDALA WALUYA KENDARI,KESEHATAN LINGKUNGAN,D-III,09,0335/LAM-PTKes/Akr/Dip/VI/2019,2019,B,2024-06-28,92 hari lagi kadaluarsa
AKADEMI REFRAKSI OPTISI KARTIKA INDERA PERSADA JAKARTA,REFRAKSI OPTISI,D-III,03,0340/LAM-PTKes/Akr/Dip/VI/2019,2019,C,2024-06-28,92 hari lagi kadaluarsa
Universitas Pakuan,Perencanaan Wilayah Dan Kota,S1,04,2258/SK/BAN-PT/Akred/S/VII/2019,2019,B,2024-07-09,103 hari lagi kadaluarsa
Sekolah Tinggi Bahasa Asing Saraswati,Sastra Jepang,S1,08,2249/SK/BAN-PT/Akred/S/VII/2019,2019,B,2024-07-09,103 hari lagi kadaluarsa
STIA-Lembaga Administrasi Negara Makassar,Administrasi Pembangunan Negara,D-IV,PTKL,2291/SK/BAN-PT/Akred/Dipl-IV/VII/2019,2019,B,2024-07-09,103 hari lagi kadaluarsa
Universitas Siliwangi,Manajemen,S2,PTN,2273/SK/BAN-PT/Akred/M/VII/2019,2019,B,2024-07-09,103 hari lagi kadaluarsa
STIA-Lembaga Administrasi Negara Makassar,Manajemen Sumber Daya Manusia Aparatur,D-IV,PTKL,2289/SK/BAN-PT/Akred/Dipl-IV/VII/2019,2019,B,2024-07-09,103 hari lagi kadaluarsa
Universitas Cenderawasih,Antropologi,S2,PTN,2262/SK/BAN-PT/Akred/M/VII/2019,2019,B,2024-07-09,103 hari lagi kadaluarsa
Institut Agama Islam Negeri Bukittinggi,Pendidikan Bahasa Arab,S1,PTAN,2232/SK/BAN-PT/Akred/S/VII/2019,2019,A,2024-07-09,103 hari lagi kadaluarsa
Universitas Syiah Kuala,Manajemen K. Kab. Gayo Lues,S1,PTN,2282/SK/BAN-PT/Akred/S/VII/2019,2019,B,2024-07-09,103 hari lagi kadaluarsa
Institut Agama Islam (IAI) Al-Aziziyah Samalanga Biereun Aceh,Pendidikan Bahasa Arab,S1,PTAS,2251/SK/BAN-PT/Akred/S/VII/2019,2019,B,2024-07-09,103 hari lagi kadaluarsa
Sekolah Tinggi Ilmu Ekonomi Boedi Oetomo,Manajemen,S1,11,2274/SK/BAN-PT/Akred/S/VII/2019,2019,B,2024-07-09,103 hari lagi kadaluarsa
Sekolah Tinggi Desain Bali,Desain Interior,S1,08,2297/SK/BAN-PT/Akred/S/VII/2019,2019,B,2024-07-09,103 hari lagi kadaluarsa
Politeknik Negeri Pontianak,Operator Dan Peralatan Alat Berat,D-I,PTN,2301/SK/BAN-PT/Akred/Dipl-I/VII/2019,2019,B,2024-07-09,103 hari lagi kadaluarsa
Universitas Syiah Kuala,Ilmu Tanah,S1,PTN,2238/SK/BAN-PT/Akred/S/VII/2019,2019,A,2024-07-09,103 hari lagi kadaluarsa
Universitas Panca Marga,Agroteknologi,S1,07,2295/SK/BAN-PT/Akred/S/VII/2019,2019,B,2024-07-09,103 hari lagi kadaluarsa
Universitas Pakuan,Teknik Geodesi,S1,04,2275/SK/BAN-PT/Akred/S/VII/2019,2019,B,2024-07-09,103 hari lagi kadaluarsa
Universitas Pembangunan Nasional Veteran Jakarta,Sistem Informasi,S1,PTN,2277/SK/BAN-PT/Akred/S/VII/2019,2019,B,2024-07-09,103 hari lagi kadaluarsa
Universitas Diponegoro,Sastra Inggris,S1,PTN,2243/SK/BAN-PT/Akred/S/VII/2019,2019,A,2024-07-09,103 hari lagi kadaluarsa
STAI Nurul Falah Airmolek,Pendidikan Agama Islam,S1,PTAS,2268/SK/BAN-PT/Akred/S/VII/2019,2019,B,2024-07-09,103 hari lagi kadaluarsa
Akademi Maritim Pembangunan Jakarta,Nautika,D-III,03,2281/SK/BAN-PT/Akred/Dipl-III/VII/2019,2019,B,2024-07-09,103 hari lagi kadaluarsa
STAI Babunnajah Pandeglang Banten,Pendidikan Agama Islam,S1,PTAS,2288/SK/BAN-PT/Akred/S/VII/2019,2019,B,2024-07-09,103 hari lagi kadaluarsa
STAK Negeri Toraja,Misiologi,S1,PTAN,2331/SK/BAN-PT/Akred/S/VII/2019,2019,C,2024-07-09,103 hari lagi kadaluarsa
Institut Teknologi Sepuluh Nopember,Manajemen Bisnis,S1,PTN,2246/SK/BAN-PT/Akred/S/VII/2019,2019,B,2024-07-09,103 hari lagi kadaluarsa
STAI Al-Azhar Menganti Gresik,Pendidikan Agama Islam,S1,PTAS,2278/SK/BAN-PT/Akred/S/VII/2019,2019,B,2024-07-09,103 hari lagi kadaluarsa
Universitas Mataram,Pendidikan Bahasa Indonesia,S2,PTN,2269/SK/BAN-PT/Akred/M/VII/2019,2019,B,2024-07-09,103 hari lagi kadaluarsa
Institut Agama Islam Negeri Curup,Manajemen Pendidikan Islam,S1,PTAN,2253/SK/BAN-PT/Akred/S/VII/2019,2019,B,2024-07-09,103 hari lagi kadaluarsa
Universitas Persada Indonesia Yai,Manajemen Perusahaan,D-III,03,2338/SK/BAN-PT/Akred/Dipl-III/VII/2019,2019,B,2024-07-09,103 hari lagi kadaluarsa
Universitas Sam Ratulangi,Ilmu Perpustakaan,S1,PTN,2337/SK/BAN-PT/Akred/S/VII/2019,2019,B,2024-07-09,103 hari lagi kadaluarsa
Institut Agama Islam Darussalam (IAID) Ciamis Jawa Barat,Hukum Keluarga (Ahwal Syakhshiyah),S1,PTAS,2270/SK/BAN-PT/Akred/S/VII/2019,2019,B,2024-07-09,103 hari lagi kadaluarsa
Universitas Palangka Raya,Teknologi Hasil Perikanan,S1,PTN,2266/SK/BAN-PT/Akred/S/VII/2019,2019,B,2024-07-09,103 hari lagi kadaluarsa
Politeknik Negeri Batam,Akuntansi Manajerial,D-IV,PTN,2263/SK/BAN-PT/Akred/Dipl-IV/VII/2019,2019,B,2024-07-09,103 hari lagi kadaluarsa
Universitas Sunan Bonang,Ilmu Hukum,S1,07,2302/SK/BAN-PT/Akred/S/VII/2019,2019,B,2024-07-09,103 hari lagi kadaluarsa
Institut Seni Indonesia Padang Panjang,Desain Komunikasi Visual,S1,PTN,2286/SK/BAN-PT/Akred/S/VII/2019,2019,B,2024-07-09,103 hari lagi kadaluarsa
Universitas Internasional Semen Indonesia,Manajemen Rekayasa,S1,07,2290/SK/BAN-PT/Akred/S/VII/2019,2019,B,2024-07-09,103 hari lagi kadaluarsa
Universitas Katolik Indonesia Atma Jaya,Ilmu Hukum,S2,03,2284/SK/BAN-PT/Akred/M/VII/2019,2019,B,2024-07-09,103 hari lagi kadaluarsa
Institut Agama Islam Negeri Jember,Hukum Keluarga,S2,PTAN,2280/SK/BAN-PT/Akred/M/VII/2019,2019,B,2024-07-09,103 hari lagi kadaluarsa
Universitas Padjadjaran,Perikanan,S1,PTN,2237/SK/BAN-PT/Akred/S/VII/2019,2019,A,2024-07-09,103 hari lagi kadaluarsa
AKADEMI KEBIDANAN PALU SULAWESI TENGAH PALU,KEBIDANAN,D-III,16,0318/LAM-PTKes/Akr/Dip/VI/2019,2019,B,2024-06-28,92 hari lagi kadaluarsa
AKADEMI KEBIDANAN BUNDA KOTAMOBAGU KOTAMOBAGU,KEBIDANAN,D-III,16,0312/LAM-PTKes/Akr/Dip/VI/2019,2019,C,2024-06-28,92 hari lagi kadaluarsa
AKADEMI FARMASI KALTARA TARAKAN TARAKAN,FARMASI,D-III,11,0329/LAM-PTKes/Akr/Dip/VI/2019,2019,C,2024-06-28,92 hari lagi kadaluarsa
Universitas Nahdlatul Ulama Surakarta,Ekonomi Syariah,S1,06,1044/SK/BAN-PT/Akred/S/II/2021,2021,Baik,2026-02-23,Masih berlaku
Akademi Teknik Dan Keselamatan Penerbangan Medan,Pemanduan Lalu Lintas Udara,D-III,PTKL,2287/SK/BAN-PT/Akred/Dipl-III/VII/2019,2019,B,2024-07-09,103 hari lagi kadaluarsa
Universitas Islam Riau,Pendidikan Biologi,S1,10,994/SK/BAN-PT/Akred/S/II/2021,2021,Baik Sekali,2026-02-23,Masih berlaku
Politeknik Maritim Negeri Indonesia,Teknika,D-III,PTN,1636/SK/BAN-PT/Akred/Dipl-III/V/2019,2019,B,2024-05-21,54 hari lagi kadaluarsa
Sekolah Tinggi Sandi Negara,Rekayasa Kriptografi,D-IV,PTKL,1814/SK/BAN-PT/Akred/Dipl-IV/V/2019,2019,B,2024-05-28,61 hari lagi kadaluarsa
Universitas Bung Hatta,Sumber Daya Perairan Pesisir & Kelautan,S2,10,1684/SK/BAN-PT/Akred/M/V/2019,2019,B,2024-05-21,54 hari lagi kadaluarsa
Universitas Islam Sumatera Utara,Manajemen,S1,01,1806/SK/BAN-PT/Akred/S/V/2019,2019,B,2024-05-28,61 hari lagi kadaluarsa
Universitas Diponegoro,Ilmu Linguistik,S2,PTN,1778/SK/BAN-PT/Akred/M/V/2019,2019,A,2024-05-28,61 hari lagi kadaluarsa
Universitas Jember,Bioteknologi,S2,PTN,1812/SK/BAN-PT/Akred/M/V/2019,2019,B,2024-05-28,61 hari lagi kadaluarsa
Universitas Muhammadiyah Palembang,Teknik Sipil,S1,02,1618/SK/BAN-PT/Akred/S/V/2019,2019,B,2024-05-21,54 hari lagi kadaluarsa
Universitas Diponegoro,Agribisnis,S2,PTN,1780/SK/BAN-PT/Akred/M/V/2019,2019,A,2024-05-28,61 hari lagi kadaluarsa
Universitas Pesantren Tinggi Darul  Ulum,Ilmu Administrasi Niaga,S1,07,2707/SK/BAN-PT/Akred/S/V/2021,2021,B,2026-02-25,Masih berlaku
Universitas Sains Dan Teknologi Jayapura,Teknik Lingkungan,S1,14,2643/SK/BAN-PT/Akred/S/V/2021,2021,B,2026-05-04,Masih berlaku
Universitas Pembangunan Nasional Veteran Jakarta,Teknik Informatika,S1,PTN,1016/SK/BAN-PT/Ak-PPJ/S/II/2021,2021,B,2026-02-19,Masih berlaku
AKADEMI FARMASI BINA FARMASI PALU,FARMASI,D-III,16,0412/LAM-PTKes/Akr/Dip/XI/2020,2020,C,2025-11-19,Masih berlaku
Universitas Cokroaminoto Makassar,Manajemen,S1,09,520/SK/BAN-PT/Akred/S/III/2019,2019,B,2024-03-26,Sedang dalam proses evaluasi untuk perpanjangan peringkat.
STKIP PGRI Lamongan,Pendidikan Ekonomi,S1,07,516/SK/BAN-PT/Akred/S/III/2019,2019,B,2024-03-26,Sedang dalam proses evaluasi untuk perpanjangan peringkat.
STAIN Pamekasan,Pendidikan Bahasa Arab,S1,PTAN,502/SK/BAN-PT/Akred/S/III/2019,2019,B,2024-03-26,Sedang dalam proses evaluasi untuk perpanjangan peringkat.
Institut Agama Islam Negeri Purwokerto,Sejarah Peradaban Islam,S1,PTAN,526/SK/BAN-PT/Akred/S/III/2019,2019,B,2024-03-26,Sedang dalam proses evaluasi untuk perpanjangan peringkat.
Universitas Presiden,Pendidikan Guru Sekolah Dasar,S1,04,536/SK/BAN-PT/Akred/S/III/2019,2019,B,2024-03-26,Sedang dalam proses evaluasi untuk perpanjangan peringkat.
